"5235","303402","303","4","2","C","C","","0","0","0",""
"5236","303103","303","1","3","C","C","","0","0","0",""
"5237","303203","303","2","3","C","C","","0","0","0",""
"5238","303303","303","3","3","C","C","","0","0","0",""
"5239","303403","303","4","3","B","B","","0","0","0",""
"5240","303104","303","1","4","B","B","","0","0","1",""
"5241","303204","303","2","4","B","B","","0","0","1",""
"5242","303304","303","3","4","C","C","","0","0","0",""
"5243","303404","303","4","4","B","B","","0","0","0",""
"5244","303105","303","1","5","A","A","","0","0","1",""
"5245","303205","303","2","5","B","B","","0","0","1",""
"5246","303305","303","3","5","C","C","","0","0","0",""
"5247","303405","303","4","5","A","A","","0","0","0",""
"5248","303106","303","1","6","C","C","","0","0","0",""
"5249","303206","303","2","6","B","B","","0","0","0",""
"5250","303306","303","3","6","B","B","","0","0","1",""
"5251","303406","303","4","6","B","B","","0","0","0",""
"5252","303107","303","1","7","E","E","","0","0","0",""
"5253","303207","303","2","7","F","F","","0","0","0",""
"5254","303307","303","3","7","D","D","","0","0","0",""
"5255","303407","303","4","7","D","D","","0","0","1",""
"5256","303108","303","1","8","B","B","","0","0","1",""
"5257","303208","303","2","8","B","B","","0","0","1",""
"5258","303308","303","3","8","B","B","","0","0","1",""
"5259","303408","303","4","8","A","A","","0","0","0",""
"5260","303109","303","1","9","B","B","","0","0","1",""
"5261","303209","303","2","9","B","B","","0","0","1",""
"5262","303309","303","3","9","B","B","","0","0","0",""
"5263","303409","303","4","9","A","A","","0","0","0",""
"5264","303110","303","1","10","A","A","","0","0","1",""
"5265","303210","303","2","10","B","B","","0","0","0",""
"5266","303310","303","3","10","A","A","","0","0","0",""
"5267","303410","303","4","10","A","A","","0","0","0",""
"5268","303111","303","1","11","B","B","","0","0","0",""
"5269","303211","303","2","11","B","B","","0","0","0",""
"5270","303311","303","3","11","C","C","","0","0","0",""
"5271","303411","303","4","11","C","C","","0","0","0",""
"5272","303112","303","1","12","K","K","","0","0","0",""
"5273","303212","303","2","12","K","K","","0","0","0",""
"5274","303312","303","3","12","K","K","","0","0","0",""
"5275","303412","303","4","12","K","K","","0","0","0",""
"5276","304101","304","1","1","H","H","","0","0","0",""
"5277","304201","304","2","1","H","H","","0","0","0",""
"5278","304301","304","3","1","H","H","","0","0","0",""
"5279","304401","304","4","1","H","H","","0","0","0",""
"5280","304102","304","1","2","C","C","","0","0","0",""
"5281","304202","304","2","2","C","C","","0","0","0",""
"5282","304302","304","3","2","C","C","","0","0","0",""
"5283","304402","304","4","2","C","C","","0","0","0",""
"5284","304103","304","1","3","C","C","","0","0","0",""
"5285","304203","304","2","3","C","C","","0","0","0",""
"5286","304303","304","3","3","C","C","","0","0","0",""
"5287","304403","304","4","3","C","C","","0","0","0",""
"5288","304104","304","1","4","C","C","","0","0","0",""
"5289","304204","304","2","4","C","C","","0","0","0",""
"5290","304304","304","3","4","B","B","","0","0","0",""
"5291","304404","304","4","4","A","A","","0","0","0",""
"5292","304105","304","1","5","C","C","","0","0","0",""
"5293","304205","304","2","5","B","B","","0","0","0",""
"5294","304305","304","3","5","B","B","","0","0","0",""
"5295","304405","304","4","5","C","C","","0","0","0",""
"5296","304106","304","1","6","F","F","","0","0","0",""
"5297","304206","304","2","6","E","E","","0","0","0",""
"5298","304306","304","3","6","E","E","","0","0","0",""
"5299","304406","304","4","6","D","D","","0","0","0",""
"5300","304107","304","1","7","C","C","","0","0","0",""
"5301","304207","304","2","7","C","C","","0","0","0",""
"5302","304307","304","3","7","B","B","","0","0","0",""
"5303","304407","304","4","7","C","C","","0","0","0",""
"5304","304108","304","1","8","B","B","","0","0","0",""
"5305","304208","304","2","8","B","B","","0","0","0",""
"5306","304308","304","3","8","C","C","","0","0","0",""
"5307","304408","304","4","8","A","A","","0","0","0",""
"5308","304109","304","1","9","B","B","","0","0","0",""
"5309","304209","304","2","9","C","C","","0","0","0",""
"5310","304309","304","3","9","B","B","","0","0","0",""
"5311","304409","304","4","9","B","B","","0","0","0",""
"5312","304110","304","1","10","C","C","","0","0","0",""
"5313","304210","304","2","10","B","B","","0","0","0",""
"5314","304310","304","3","10","C","C","","0","0","0",""
"5315","304410","304","4","10","B","B","","0","0","0",""
"5316","304111","304","1","11","C","C","","0","0","0",""
"5317","304211","304","2","11","C","C","","0","0","0",""
"5318","304311","304","3","11","C","C","","0","0","0",""
"5319","304411","304","4","11","C","C","","0","0","0",""
"5320","304112","304","1","12","H","H","","0","0","0",""
"5321","304212","304","2","12","X","X","","0","0","0",""
"5322","304312","304","3","12","X","X","","0","0","0",""
"5323","304412","304","4","12","X","X","","0","0","0",""
"5324","305101","305","1","1","H","H","","0","0","0",""
"5325","305201","305","2","1","H","H","","0","0","0",""
"5326","305301","305","3","1","H","H","","0","0","0",""
"5327","305401","305","4","1","H","H","","0","0","0",""
"5328","305102","305","1","2","A","A","","0","0","0",""
"5329","305202","305","2","2","B","B","","0","0","0",""
"5330","305302","305","3","2","C","C","","0","0","0",""
"5331","305402","305","4","2","C","C","","0","0","0",""
"5332","305103","305","1","3","A","A","","0","0","0",""
"5333","305203","305","2","3","C","C","","0","0","0",""
"5334","305303","305","3","3","C","C","","0","0","0",""
"5335","305403","305","4","3","C","C","","0","0","0",""
"5336","305104","305","1","4","B","B","","0","0","0",""
"5337","305204","305","2","4","A","A","","0","0","0",""
"5338","305304","305","3","4","C","C","","0","0","0",""
"5339","305404","305","4","4","B","B","","0","0","0",""
"5340","305105","305","1","5","B","B","","0","0","0",""
"5341","305205","305","2","5","B","B","","0","0","0",""
"5342","305305","305","3","5","C","C","","0","0","0",""
"5343","305405","305","4","5","B","B","","0","0","0",""
"5344","305106","305","1","6","F","F","","0","0","0",""
"5345","305206","305","2","6","E","E","","0","0","0",""
"5346","305306","305","3","6","F","F","","0","0","0",""
"5347","305406","305","4","6","F","F","","0","0","0",""
"5348","305107","305","1","7","B","B","","0","0","0",""
"5349","305207","305","2","7","B","B","","0","0","0",""
"5350","305307","305","3","7","C","C","","0","0","0",""
"5351","305407","305","4","7","B","B","","0","0","0",""
"5352","305108","305","1","8","B","B","","0","0","0",""
"5353","305208","305","2","8","B","B","","0","0","0",""
"5354","305308","305","3","8","B","B","","0","0","0",""
"5355","305408","305","4","8","C","C","","0","0","0",""
"5356","305109","305","1","9","B","B","","0","0","0",""
"5357","305209","305","2","9","C","C","","0","0","0",""
"5358","305309","305","3","9","C","C","","0","0","0",""
"5359","305409","305","4","9","C","C","","0","0","0",""
"5360","305110","305","1","10","C","C","","0","0","0",""
"5361","305210","305","2","10","C","C","","0","0","0",""
"5362","305310","305","3","10","C","C","","0","0","0",""
"5363","305410","305","4","10","C","C","","0","0","0",""
"5364","305111","305","1","11","H","H","","0","0","0",""
"5365","305211","305","2","11","H","H","","0","0","0",""
"5366","305311","305","3","11","H","H","","0","0","0",""
"5367","305411","305","4","11","H","H","","0","0","0",""
"5368","306101","306","1","1","H","H","","0","0","0",""
"5369","306201","306","2","1","H","H","","0","0","0",""
"5370","306301","306","3","1","H","H","","0","0","0",""
"5371","306401","306","4","1","H","H","","0","0","0",""
"5372","306102","306","1","2","C","C","","0","0","0",""
"5373","306202","306","2","2","C","C","","0","0","0",""
"5374","306302","306","3","2","C","C","","0","0","0",""
"5375","306402","306","4","2","C","C","","0","0","0",""
"5376","306103","306","1","3","B","B","","0","0","0",""
"5377","306203","306","2","3","B","B","","0","0","0",""
"5378","306303","306","3","3","C","C","","0","0","0",""
"5379","306403","306","4","3","B","B","","0","0","0",""
"5380","306104","306","1","4","A","A","","0","0","0",""
"5381","306204","306","2","4","B","B","","0","0","0",""
"5382","306304","306","3","4","B","B","","0","0","0",""
"5383","306404","306","4","4","C","C","","0","0","0",""
"5384","306105","306","1","5","A","A","","0","0","0",""
"5385","306205","306","2","5","B","B","","0","0","0",""
"5386","306305","306","3","5","B","B","","0","0","0",""
"5387","306405","306","4","5","B","B","","0","0","0",""
"5388","306106","306","1","6","F","F","","0","0","0",""
"5389","306206","306","2","6","F","F","","0","0","0",""
"5390","306306","306","3","6","F","F","","0","0","0",""
"5391","306406","306","4","6","D","D","","0","0","0",""
"5392","306107","306","1","7","B","B","","0","0","0",""
"5393","306207","306","2","7","B","B","","0","0","0",""
"5394","306307","306","3","7","C","C","","0","0","0",""
"5395","306407","306","4","7","B","B","","0","0","0",""
"5396","306108","306","1","8","C","C","","0","0","0",""
"5397","306208","306","2","8","A","A","","0","0","0",""
"5398","306308","306","3","8","B","B","","0","0","0",""
"5399","306408","306","4","8","A","A","","0","0","0",""
"5400","306109","306","1","9","C","C","","0","0","0",""
"5401","306209","306","2","9","C","C","","0","0","0",""
"5402","306309","306","3","9","B","B","","0","0","0",""
"5403","306409","306","4","9","B","B","","0","0","0",""
"5404","306110","306","1","10","C","C","","0","0","0",""
"5405","306210","306","2","10","C","C","","0","0","0",""
"5406","306310","306","3","10","C","C","","0","0","0",""
"5407","306410","306","4","10","C","C","","0","0","0",""
"5408","306111","306","1","11","H","H","","0","0","0",""
"5409","306211","306","2","11","H","H","","0","0","0",""
"5410","306311","306","3","11","H","H","","0","0","0",""
"5411","306411","306","4","11","H","H","","0","0","0",""
"5412","307101","307","1","1","H","H","","0","0","0",""
"5413","307201","307","2","1","H","H","","0","0","0",""
"5414","307301","307","3","1","H","H","","0","0","0",""
"5415","307401","307","4","1","H","H","","0","0","0",""
"5416","307102","307","1","2","C","C","","0","0","0",""
"5417","307202","307","2","2","A","A","","0","0","0",""
"5418","307302","307","3","2","B","B","","0","0","0",""
"5419","307402","307","4","2","B","B","","0","0","0",""
"5420","307103","307","1","3","C","C","","0","0","0",""
"5421","307203","307","2","3","B","B","","0","0","0",""
"5422","307303","307","3","3","A","A","","0","0","0",""
"5423","307403","307","4","3","B","B","","0","0","0",""
"5424","307104","307","1","4","A","A","","0","0","0",""
"5425","307204","307","2","4","B","B","","0","0","1",""
"5426","307304","307","3","4","B","B","","0","0","1",""
"5427","307404","307","4","4","A","A","","0","0","0",""
"5428","307105","307","1","5","A","A","","0","0","0",""
"5429","307205","307","2","5","B","B","","0","0","0",""
"5430","307305","307","3","5","A","A","","0","0","0",""
"5431","307405","307","4","5","B","B","","0","0","0",""
"5432","307106","307","1","6","B","B","","0","0","0",""
"5433","307206","307","2","6","C","C","","0","0","0",""
"5434","307306","307","3","6","A","A","","0","0","0",""
"5435","307406","307","4","6","C","C","","0","0","0",""
"5436","307107","307","1","7","D","D","","0","0","0",""
"5437","307207","307","2","7","D","D","","0","0","1",""
"5438","307307","307","3","7","E","E","","0","0","1",""
"5439","307407","307","4","7","D","D","","0","0","1",""
"5440","307108","307","1","8","C","C","","0","0","0",""
"5441","307208","307","2","8","B","B","","0","0","0",""
"5442","307308","307","3","8","C","C","","0","0","0",""
"5443","307408","307","4","8","C","C","","0","0","0",""
"5444","307109","307","1","9","B","B","","0","0","0",""
"5445","307209","307","2","9","A","A","","0","0","1",""
"5446","307309","307","3","9","B","B","","0","0","0",""
"5447","307409","307","4","9","B","B","","0","0","0",""
"5448","307110","307","1","10","A","A","","0","0","1",""
"5449","307210","307","2","10","B","B","","0","0","1",""
"5450","307310","307","3","10","B","B","","0","0","1",""
"5451","307410","307","4","10","B","B","","0","0","1",""
"5452","307111","307","1","11","A","A","","0","0","1",""
"5453","307211","307","2","11","B","B","","0","0","0",""
"5454","307311","307","3","11","B","B","","0","0","0",""
"5455","307411","307","4","11","B","B","","0","0","0",""
"5456","307112","307","1","12","K","K","","0","0","0",""
"5457","307212","307","2","12","J","J","","0","0","0",""
"5458","307312","307","3","12","K","K","","0","0","0",""
"5459","307412","307","4","12","J","J","","0","0","0",""
"5460","308101","308","1","1","H","H","","0","0","0",""
"5461","308201","308","2","1","H","H","","0","0","0",""
"5462","308301","308","3","1","H","H","","0","0","0",""
"5463","308401","308","4","1","H","H","","0","0","0",""
"5464","308102","308","1","2","C","C","","0","0","0",""
"5465","308202","308","2","2","C","C","","0","0","0",""
"5466","308302","308","3","2","C","C","","0","0","0",""
"5467","308402","308","4","2","B","B","","0","0","1",""
"5468","308103","308","1","3","C","C","","0","0","0",""
"5469","308203","308","2","3","C","C","","0","0","0",""
"5470","308303","308","3","3","C","C","","0","0","0",""
"5471","308403","308","4","3","A","A","","0","0","0",""
"5472","308104","308","1","4","A","A","","0","0","0",""
"5473","308204","308","2","4","B","B","","0","0","0",""
"5474","308304","308","3","4","B","B","","0","0","0",""
"5475","308404","308","4","4","B","B","","0","0","0",""
"5476","308105","308","1","5","C","C","","0","0","0",""
"5477","308205","308","2","5","B","B","","0","0","0",""
"5478","308305","308","3","5","B","B","","0","0","0",""
"5479","308405","308","4","5","C","C","","0","0","0",""
"5480","308106","308","1","6","E","E","","0","0","0",""
"5481","308206","308","2","6","E","E","","0","0","0",""
"5482","308306","308","3","6","E","E","","0","0","0",""
"5483","308406","308","4","6","D","D","","0","0","0",""
"5484","308107","308","1","7","B","B","","0","0","0",""
"5485","308207","308","2","7","A","A","","0","0","0",""
"5486","308307","308","3","7","C","C","","0","0","0",""
"5487","308407","308","4","7","B","B","","0","0","0",""
"5488","308108","308","1","8","C","C","","0","0","0",""
"5489","308208","308","2","8","A","A","","0","0","0",""
"5490","308308","308","3","8","B","B","","0","0","0",""
"5491","308408","308","4","8","B","B","","0","0","0",""
"5492","308109","308","1","9","A","A","","0","0","0",""
"5493","308209","308","2","9","B","B","","0","0","0",""
"5494","308309","308","3","9","C","C","","0","0","0",""
"5495","308409","308","4","9","C","C","","0","0","0",""
"5496","308110","308","1","10","H","H","","0","0","0",""
"5497","308210","308","2","10","H","H","","0","0","0",""
"5498","308310","308","3","10","H","H","","0","0","0",""
"5499","308410","308","4","10","H","H","","0","0","0",""
"5500","309101","309","1","1","H","H","","0","0","0",""
"5501","309201","309","2","1","H","H","","0","0","0",""
"5502","309301","309","3","1","H","H","","0","0","0",""
"5503","309401","309","4","1","H","H","","0","0","0",""
"5504","309102","309","1","2","C","C","","0","0","0",""
"5505","309202","309","2","2","C","C","","0","0","0",""
"5506","309302","309","3","2","C","C","","0","0","0",""
"5507","309402","309","4","2","C","C","","0","0","0",""
"5508","309103","309","1","3","B","B","","0","0","0",""
"5509","309203","309","2","3","B","B","","0","0","0",""
"5510","309303","309","3","3","C","C","","0","0","0",""
"5511","309403","309","4","3","C","C","","0","0","0",""
"5512","309104","309","1","4","A","A","","0","0","0",""
"5513","309204","309","2","4","A","A","","0","0","0",""
"5514","309304","309","3","4","B","B","","0","0","0",""
"5515","309404","309","4","4","B","B","","0","0","0",""
"5516","309105","309","1","5","B","B","","0","0","0",""
"5517","309205","309","2","5","A","A","","0","0","0",""
"5518","309305","309","3","5","B","B","","0","0","0",""
"5519","309405","309","4","5","B","B","","0","0","0",""
"5520","309106","309","1","6","F","F","","0","0","0",""
"5521","309206","309","2","6","E","E","","0","0","0",""
"5522","309306","309","3","6","E","E","","0","0","1",""
"5523","309406","309","4","6","D","D","","0","0","0",""
"5524","309107","309","1","7","A","A","","0","0","0",""
"5525","309207","309","2","7","C","C","","0","0","0",""
"5526","309307","309","3","7","B","B","","0","0","0",""
"5527","309407","309","4","7","C","C","","0","0","0",""
"5528","309108","309","1","8","B","B","","0","0","0",""
"5529","309208","309","2","8","A","A","","0","0","0",""
"5530","309308","309","3","8","B","B","","0","0","0",""
"5531","309408","309","4","8","B","B","","0","0","0",""
"5532","309109","309","1","9","A","A","","0","0","0",""
"5533","309209","309","2","9","A","A","","0","0","0",""
"5534","309309","309","3","9","C","C","","0","0","0",""
"5535","309409","309","4","9","C","C","","0","0","0",""
"5536","309110","309","1","10","C","C","","0","0","0",""
"5537","309210","309","2","10","C","C","","0","0","0",""
"5538","309310","309","3","10","C","C","","0","0","0",""
"5539","309410","309","4","10","C","C","","0","0","0",""
"5540","309111","309","1","11","H","H","","0","0","0",""
"5541","309211","309","2","11","H","H","","0","0","0",""
"5542","309311","309","3","11","H","H","","0","0","0",""
"5543","309411","309","4","11","H","H","","0","0","0",""
"5544","310101","310","1","1","H","H","","0","0","0",""
"5545","310201","310","2","1","H","H","","0","0","0",""
"5546","310301","310","3","1","H","H","","0","0","0",""
"5547","310401","310","4","1","H","H","","0","0","0",""
"5548","310102","310","1","2","C","C","","0","0","0",""
"5549","310202","310","2","2","B","B","","0","0","0",""
"5550","310302","310","3","2","C","C","","0","0","0",""
"5551","310402","310","4","2","C","C","","0","0","0",""
"5552","310103","310","1","3","A","A","","0","0","0",""
"5553","310203","310","2","3","A","A","","0","0","0",""
"5554","310303","310","3","3","C","C","","0","0","0",""
"5555","310403","310","4","3","B","B","","0","0","0",""
"5556","310104","310","1","4","A","A","","0","0","0",""
"5557","310204","310","2","4","B","B","","0","0","1",""
"5558","310304","310","3","4","C","C","","0","0","0",""
"5559","310404","310","4","4","C","C","","0","0","0",""
"5560","310105","310","1","5","A","A","","0","0","0",""
"5561","310205","310","2","5","A","A","","0","0","0",""
"5562","310305","310","3","5","A","A","","0","0","0",""
"5563","310405","310","4","5","A","A","","0","0","0",""
"5564","310106","310","1","6","B","B","","0","0","0",""
"5565","310206","310","2","6","B","B","","0","0","0",""
"5566","310306","310","3","6","B","B","","0","0","0",""
"5567","310406","310","4","6","B","B","","0","0","0",""
"5568","310107","310","1","7","E","E","","0","0","0",""
"5569","310207","310","2","7","F","F","","0","0","0",""
"5570","310307","310","3","7","E","E","","0","0","0",""
"5571","310407","310","4","7","F","F","","0","0","0",""
"5572","310108","310","1","8","C","C","","0","0","0",""
"5573","310208","310","2","8","C","C","","0","0","0",""
"5574","310308","310","3","8","C","C","","0","0","0",""
"5575","310408","310","4","8","C","C","","0","0","0",""
"5576","310109","310","1","9","C","C","","0","0","0",""
"5577","310209","310","2","9","C","C","","0","0","0",""
"5578","310309","310","3","9","C","C","","0","0","0",""
"5579","310409","310","4","9","C","C","","0","0","0",""
"5580","310110","310","1","10","C","C","","0","0","0",""
"5581","310210","310","2","10","C","C","","0","0","0",""
"5582","310310","310","3","10","C","C","","0","0","0",""
"5583","310410","310","4","10","C","C","","0","0","0",""
"5584","310111","310","1","11","C","C","","0","0","0",""
"5585","310211","310","2","11","C","C","","0","0","0",""
"5586","310311","310","3","11","C","C","","0","0","0",""
"5587","310411","310","4","11","B","B","","0","0","0",""
"5588","310112","310","1","12","H","H","","0","0","0",""
"5589","310212","310","2","12","H","H","","0","0","0",""
"5590","310312","310","3","12","H","H","","0","0","0",""
"5591","310412","310","4","12","H","H","","0","0","0",""
"5592","311101","311","1","1","K","K","","0","0","0",""
"5593","311201","311","2","1","K","K","","0","0","0",""
"5594","311301","311","3","1","K","K","","0","0","0",""
"5595","311401","311","4","1","K","K","","0","0","0",""
"5596","311102","311","1","2","A","A","","0","0","1",""
"5597","311202","311","2","2","A","A","","0","0","1",""
"5598","311302","311","3","2","B","B","","0","0","0",""
"5599","311402","311","4","2","A","A","","0","0","0",""
"5600","311103","311","1","3","B","B","","0","0","0",""
"5601","311203","311","2","3","B","B","","0","0","1",""
"5602","311303","311","3","3","C","C","","0","0","0",""
"5603","311403","311","4","3","B","B","","0","0","1",""
"5604","311104","311","1","4","B","B","","0","0","0",""
"5605","311204","311","2","4","A","A","","0","0","1",""
"5606","311304","311","3","4","B","B","","0","0","1",""
"5607","311404","311","4","4","C","C","","0","0","0",""
"5608","311105","311","1","5","A","A","","0","0","0",""
"5609","311205","311","2","5","A","A","","0","0","1",""
"5610","311305","311","3","5","B","B","","0","0","1",""
"5611","311405","311","4","5","A","A","","0","0","1",""
"5612","311106","311","1","6","B","B","","0","0","0",""
"5613","311206","311","2","6","B","B","","0","0","1",""
"5614","311306","311","3","6","B","B","","0","0","0",""
"5615","311406","311","4","6","B","B","","0","0","0",""
"5616","311107","311","1","7","E","E","","0","0","1",""
"5617","311207","311","2","7","D","D","","0","0","1",""
"5618","311307","311","3","7","E","E","","0","0","1",""
"5619","311407","311","4","7","E","E","","0","0","0",""
"5620","311108","311","1","8","C","C","","0","0","0",""
"5621","311208","311","2","8","B","B","","0","0","0",""
"5622","311308","311","3","8","C","C","","0","0","0",""
"5623","311408","311","4","8","A","A","","0","0","0",""
"5624","311109","311","1","9","A","A","","0","0","0",""
"5625","311209","311","2","9","A","A","","0","0","0",""
"5626","311309","311","3","9","B","B","","0","0","0",""
"5627","311409","311","4","9","A","A","","0","0","0",""
"5628","311110","311","1","10","B","B","","0","0","0",""
"5629","311210","311","2","10","A","A","","0","0","0",""
"5630","311310","311","3","10","B","B","","0","0","0",""
"5631","311410","311","4","10","A","A","","0","0","0",""
"5632","311111","311","1","11","B","B","","0","0","0",""
"5633","311211","311","2","11","B","B","","0","0","0",""
"5634","311311","311","3","11","C","C","","0","0","0",""
"5635","311411","311","4","11","C","C","","0","0","0",""
"5636","311112","311","1","12","H","H","","0","0","0",""
"5637","311212","311","2","12","H","H","","0","0","0",""
"5638","311312","311","3","12","H","H","","0","0","0",""
"5639","311412","311","4","12","H","H","","0","0","0",""
"5640","312101","312","1","1","H","H","","0","0","0",""
"5641","312201","312","2","1","H","H","","0","0","0",""
"5642","312301","312","3","1","H","H","","0","0","0",""
"5643","312401","312","4","1","H","H","","0","0","0",""
"5644","312102","312","1","2","C","C","","0","0","0",""
"5645","312202","312","2","2","C","C","","0","0","0",""
"5646","312302","312","3","2","C","C","","0","0","0",""
"5647","312402","312","4","2","B","B","","0","0","0",""
"5648","312103","312","1","3","A","A","","0","0","0",""
"5649","312203","312","2","3","B","B","","0","0","0",""
"5650","312303","312","3","3","A","A","","0","0","0",""
"5651","312403","312","4","3","B","B","","0","0","0",""
"5652","312104","312","1","4","A","A","","0","0","0",""
"5653","312204","312","2","4","A","A","","0","0","0",""
"5654","312304","312","3","4","A","A","","0","0","0",""
"5655","312404","312","4","4","A","A","","0","0","0",""
"5656","312105","312","1","5","X","X","","0","0","0",""
"5657","312205","312","2","5","A","A","","0","0","0",""
"5658","312305","312","3","5","A","A","","0","0","0",""
"5659","312405","312","4","5","A","A","","0","0","0",""
"5660","312106","312","1","6","B","B","","0","0","0",""
"5661","312206","312","2","6","B","B","","0","0","0",""
"5662","312306","312","3","6","B","B","","0","0","0",""
"5663","312406","312","4","6","B","B","","0","0","0",""
"5664","312107","312","1","7","E","E","","0","0","0",""
"5665","312207","312","2","7","E","E","","0","0","0",""
"5666","312307","312","3","7","E","E","","0","0","0",""
"5667","312407","312","4","7","D","D","","0","0","0",""
"5668","312108","312","1","8","B","B","","0","0","0",""
"5669","312208","312","2","8","B","B","","0","0","0",""
"5670","312308","312","3","8","B","B","","0","0","0",""
"5671","312408","312","4","8","C","C","","0","0","0",""
"5672","312109","312","1","9","B","B","","0","0","0",""
"5673","312209","312","2","9","A","A","","0","0","0",""
"5674","312309","312","3","9","A","A","","0","0","0",""
"5675","312409","312","4","9","B","B","","0","0","0",""
"5676","312110","312","1","10","A","A","","0","0","0",""
"5677","312210","312","2","10","A","A","","0","0","0",""
"5678","312310","312","3","10","B","B","","0","0","0",""
"5679","312410","312","4","10","C","C","","0","0","0",""
"5680","312111","312","1","11","A","A","","0","0","0",""
"5681","312211","312","2","11","C","C","","0","0","0",""
"5682","312311","312","3","11","C","C","","0","0","0",""
"5683","312411","312","4","11","C","C","","0","0","0",""
"5684","312112","312","1","12","H","H","","0","0","0",""
"5685","312212","312","2","12","H","H","","0","0","0",""
"5686","312312","312","3","12","H","H","","0","0","0",""
"5687","312412","312","4","12","H","H","","0","0","0",""
"5688","313101","313","1","1","H","H","","0","0","0",""
"5689","313201","313","2","1","H","H","","0","0","0",""
"5690","313301","313","3","1","H","H","","0","0","0",""
"5691","313401","313","4","1","H","H","","0","0","0",""
"5692","313102","313","1","2","B","B","","0","0","0",""
"5693","313202","313","2","2","B","B","","0","0","0",""
"5694","313302","313","3","2","B","B","","0","0","0",""
"5695","313402","313","4","2","C","C","","0","0","0",""
"5696","313103","313","1","3","B","B","","0","0","0",""
"5697","313203","313","2","3","A","A","","0","0","0",""
"5698","313303","313","3","3","C","C","","0","0","0",""
"5699","313403","313","4","3","B","B","","0","0","0",""
"5700","313104","313","1","4","B","B","","0","0","0",""
"5701","313204","313","2","4","X","X","","0","0","0",""
"5702","313304","313","3","4","A","A","","0","0","0",""
"5703","313404","313","4","4","A","A","","0","0","0",""
"5704","313105","313","1","5","B","B","","0","0","0",""
"5705","313205","313","2","5","A","A","","0","0","0",""
"5706","313305","313","3","5","B","B","","0","0","0",""
"5707","313405","313","4","5","A","A","","0","0","0",""
"5708","313106","313","1","6","B","B","","0","0","0",""
"5709","313206","313","2","6","A","A","","0","0","0",""
"5710","313306","313","3","6","B","B","","0","0","0",""
"5711","313406","313","4","6","B","B","","0","0","0",""
"5712","313107","313","1","7","E","E","","0","0","0",""
"5713","313207","313","2","7","E","E","","0","0","0",""
"5714","313307","313","3","7","F","F","","0","0","0",""
"5715","313407","313","4","7","E","E","","0","0","0",""
"5716","313108","313","1","8","C","C","","0","0","0",""
"5717","313208","313","2","8","B","B","","0","0","0",""
"5718","313308","313","3","8","C","C","","0","0","0",""
"5719","313408","313","4","8","B","B","","0","0","0",""
"5720","313109","313","1","9","B","B","","0","0","0",""
"5721","313209","313","2","9","C","C","","0","0","0",""
"5722","313309","313","3","9","C","C","","0","0","0",""
"5723","313409","313","4","9","B","B","","0","0","0",""
"5724","313110","313","1","10","A","A","","0","0","0",""
"5725","313210","313","2","10","B","B","","0","0","0",""
"5726","313310","313","3","10","A","A","","0","0","0",""
"5727","313410","313","4","10","B","B","","0","0","0",""
"5728","313111","313","1","11","B","B","","0","0","0",""
"5729","313211","313","2","11","C","C","","0","0","0",""
"5730","313311","313","3","11","C","C","","0","0","0",""
"5731","313411","313","4","11","C","C","","0","0","0",""
"5732","313112","313","1","12","H","H","","0","0","0",""
"5733","313212","313","2","12","H","H","","0","0","0",""
"5734","313312","313","3","12","H","H","","0","0","0",""
"5735","313412","313","4","12","H","H","","0","0","0",""
"5736","314101","314","1","1","K","K","","0","0","0",""
"5737","314201","314","2","1","K","K","","0","0","0",""
"5738","314301","314","3","1","J","J","","0","0","0",""
"5739","314401","314","4","1","J","J","","0","0","0",""
"5740","314102","314","1","2","B","B","","0","0","1",""
"5741","314202","314","2","2","C","C","","0","0","0",""
"5742","314302","314","3","2","C","C","","0","0","0",""
"5743","314402","314","4","2","B","B","","0","0","0",""
"5744","314103","314","1","3","B","B","","0","0","0",""
"5745","314203","314","2","3","A","A","","0","0","0",""
"5746","314303","314","3","3","A","A","","0","0","1",""
"5747","314403","314","4","3","B","B","","0","0","1",""
"5748","314104","314","1","4","B","B","","0","0","1",""
"5749","314204","314","2","4","B","B","","0","0","0",""
"5750","314304","314","3","4","A","A","","0","0","0",""
"5751","314404","314","4","4","A","A","","0","0","1",""
"5752","314105","314","1","5","C","C","","0","0","0",""
"5753","314205","314","2","5","B","B","","0","0","1",""
"5754","314305","314","3","5","A","A","","0","0","1",""
"5755","314405","314","4","5","B","B","","0","0","1",""
"5756","314106","314","1","6","B","B","","0","0","0",""
"5757","314206","314","2","6","B","B","","0","0","1",""
"5758","314306","314","3","6","B","B","","0","0","0",""
"5759","314406","314","4","6","B","B","","0","0","1",""
"5760","314107","314","1","7","D","D","","0","0","0",""
"5761","314207","314","2","7","F","F","","0","0","0",""
"5762","314307","314","3","7","E","E","","0","0","0",""
"5763","314407","314","4","7","D","D","","0","0","0",""
"5764","314108","314","1","8","B","B","","0","0","1",""
"5765","314208","314","2","8","B","B","","0","0","0",""
"5766","314308","314","3","8","A","A","","0","0","0",""
"5767","314408","314","4","8","B","B","","0","0","1",""
"5768","314109","314","1","9","B","B","","0","0","0",""
"5769","314209","314","2","9","C","C","","0","0","0",""
"5770","314309","314","3","9","A","A","","0","0","0",""
"5771","314409","314","4","9","A","A","","0","0","0",""
"5772","314110","314","1","10","A","A","","0","0","0",""
